departamento;distrito;zona  ;direccion;latitud;longitud;codigo_ue;unidad_educativa;cod_edif_educativo
SANTA CRUZ;SANTA CRUZ 2;PARI;ANGEL SANDOVAL 250;-17,801396;-63,193458;81980286,8198029;ANTONIO VICENTE SEOANE,BERNABE ANTONIO SOSA;81980150
SANTA CRUZ;SANTA CRUZ 2;VILLA WARNES;CALLE LUCINDO ROSADO ENTRE ALBERTO OSTRIAS;-17,815792;-63,195685;81980324,81980326,81980999,81981387;VILLA WARNES A,NEISA ANGLARILL DE JUSTINIANO II,NEISA ANGLARILL DE JUSTINIANO I,MANOS PARA EL MUNDO;81980151
SANTA CRUZ;SANTA CRUZ 2;B. VILLA FATIMA;CALLE EL CARMEN 394 VILLA FATIMA;-17,811726;-63,202045;81980310,8198031;ALCIDES LANDIVAR GIL I,ALCIDES LANDIVAR GIL II;81980152
SANTA CRUZ;SANTA CRUZ 1;LOS ANGELES UV 17;AV. ALEMANA CALLE JUNOS MZ 21;-17,765874;-63,169264;81980125,8198013;MARIA VACA DIEZ I,MARIA VACA DIEZ III;81980153
SANTA CRUZ;SANTA CRUZ 2;SUR EL PARAISO;AV. OCORO ESQ. DALIA UV 131;-17,856391;-63,193886;81980705,81981177,81981294;EL PARAISO A,CARLOS BROWN,EL PARAISO B;81980155
SANTA CRUZ;SANTA CRUZ 2;SUR;AV. PALMASOLA BARRIO LAS AMERICAS;-17,862542;-63,190184;81980702,819807;LAS AMERICAS II,LAS AMERICAS I;81980156
SANTA CRUZ;SANTA CRUZ 2;SUR;AV. SANTOS DUMONT 5TO. ANILLO CALLE 9 BARRIO TRANSPORTISTA;-17,837328;-63,177824;81980687,8198069;ADELA ZAMUDIO B,MODULO 9 TRANSPORTISTA A;81980157
SANTA CRUZ;SANTA CRUZ 2;;;-17,798657;-63,209319;81980322,8198032;FELIX OROZA MARAÑON I,FELIX OROZA MARAÑON II;81980159
SANTA CRUZ;SANTA CRUZ 3;CMD. SAN LORENZO;SAN LORENZO DE LA BARRANCA;-17,598846;-62,795025;81980097;SAN LORENZO A;81980160
SANTA CRUZ;SANTA CRUZ 3;NOR ESTE DE COTOCA;CMD. CLARA SAN PEDRO;-17,673135;-63,064616;81980174;CLARA SAN PEDRO;81980161
SANTA CRUZ;SANTA CRUZ 3;30 DE MARZO;URBANIZACION OLENDER BARRIO 30 DE MARZO;-17,806155;-63,147553;81980239,8198024;30 DE MARZO TARDE,30 DE MARZO MAÑANA;81980162
SANTA CRUZ;SANTA CRUZ 1;HUMACA UV 37 MZ 06;CALLE 5 OESTE;-17,753485;-63,173845;81980148,81980150,81980151,81980152;CARMEN ORTIZ DE PEREDO I,CARMEN ORTIZ DE PEREDO II,CARMEN ORTIZ DE PEREDO III,CARMEN ORTIZ DE PEREDO IV;81980163
SANTA CRUZ;SANTA CRUZ 3;BARRIO LAS GRAMAS;AV. VIRGEN DE LUJAN UV 196 MZ. 28-30;-17,739158;-63,111109;81980170;SEÑOR DE LOS MILAGROS A;81980165
SANTA CRUZ;SANTA CRUZ 3;SUR;Av. Ayolas calle José Vasquez Machicado;-17,804156;-63,166517;81980257,81980258,81980262,81980263,81980264,81980274,81981303;SAN ANTONIO B,SAN ANTONIO A,PREEFA A,PREEFA B,SAN ANTONIO C,JULIA JIMENEZ DE GUTIERREZ,SAN ANTONIO D;81980167
SANTA CRUZ;SANTA CRUZ 2;PEDRO DIEZ SUR;BARRIO PEDRO DIEZ ENTRE 6to Y 7mo  ANILLO;-17,854005;-63,183897;81980777,8198146;PEDRO DIEZ,PEDRO DIEZ II;81980170
SANTA CRUZ;SANTA CRUZ 2;CENTRAL;CHARCAS 526;-17,780228;-63,176093;81980882,8198088;LEONOR RIBERA DURAN,ROMULO HERRERA I;81980174
SANTA CRUZ;SANTA CRUZ 2;CASCO VIEJO;CHARCAS Y CHIQUITOS;-17,778981;-63,171191;81980924,81980925,81980926;GASTON GUILLAUX I,GASTON GUILLAUX II,LIBERTADOR SIMON BOLIVAR C;81980175
SANTA CRUZ;SANTA CRUZ 2;OCTAVA DIVISION;CHARCAS Y MUSURUQUI;-17,777643;-63,16823;81980977,81980978,81981271;SAN FRANCISCO DE ASIS,SANTA TERESA,HALLEIN SANTA TERESA;81980176
SANTA CRUZ;SANTA CRUZ 3;RURAL SUR;CMD JORORY;-17,887635;-63,028629;81980769;APONTE DE JORORY;81980177
SANTA CRUZ;SANTA CRUZ 3;RURAL CMD. 12 DE JULIO;CMD. 12 DE JULIO;-18,024282;-62,920032;81980770;12 DE JULIO APONTE;81980178
SANTA CRUZ;SANTA CRUZ 3;RURAL PALMAR VIRUEZ;CMD. PALMAR VIRUEZ;-17,871291;-63,102811;81980738;ZENOBIA APONTE;81980179
SANTA CRUZ;SANTA CRUZ 3;CMD. EL MESON;CARRETERA A LAS BRECHAS COMUNIDAD EL MESON;-17,932021;-63,100708;81980746;EL MESON;81980180
SANTA CRUZ;SANTA CRUZ 3;CMD. LA PEÑA;COMUNIDAD LA PEÑA;-17,9587;-62,970739;81980773;LA PEÑA APONTE;81980181
SANTA CRUZ;SANTA CRUZ 3;NORMANDIA;AV. PAURITO ENTRANDO 2 CUADRAS A LA IZQUIERDA LETRERO NORMANDIA;-17,854516;-63,090534;81980661;NORMANDIA THEVENET;81980183
SANTA CRUZ;SANTA CRUZ 1;SAN JUAN NORTE;KM. 6 Y MEDIO NORTE;-17,720357;-63,155245;81980396;SAN JUAN;81980184
SANTA CRUZ;SANTA CRUZ 3;CMD. SAN MIGUEL;CMD. SAN MIGUEL;-17,932062;-63,027746;81980768;APONTE DE SAN MIGUEL;81980185
SANTA CRUZ;SANTA CRUZ 3;CMD. TUNDY;CMD. TUNDY;-17,890964;-63,00148;81980767;TUNDY;81980187
SANTA CRUZ;SANTA CRUZ 3;CMD. USURI;;-17,92557;-63,05721;81980771;APONTE DE USURI;81980188
SANTA CRUZ;SANTA CRUZ 3;VILLA VIANA;CMD. VIANA;-17,871829;-63,055526;81980651;THEVENET DE VIANA;81980189
SANTA CRUZ;SANTA CRUZ 3;VILLA FLOR;CMD. VILLA FLOR;-17,912516;-63,125481;81980743;VILLA FLOR;81980190
SANTA CRUZ;SANTA CRUZ 1;CHACARILLA;CONAVI CALLE CORONEL AYMERICH AL FINAL;-17,764514;-63,153872;81980058,81980178,81980183,81980203;WENCESLAO MONTERO I,WENCESLAO MONTERO II,WENCESLAO MONTERO III,ESPERANZA SALDAÑA DE ARANO;81980192
SANTA CRUZ;SANTA CRUZ 1;LAZARETO UV 21 MZ 26;CALLE CORUMBA 2005;-17,784125;-63,163943;81980142,8198014;JOSE MONTERO JUSTINIANO,TRISTAN ROCA;81980193
SANTA CRUZ;SANTA CRUZ 2;MILITAR;CALLE ANA BARBA Y EJERCITO NACIONAL;-17,797891;-63,182357;81980941,8198094;JULIO AURELIO GUTIERREZ A,JULIO AURELIO GUTIERREZ B;81980194
SANTA CRUZ;SANTA CRUZ 3;SUR BARRIO HAWAI;EL PAJONAL CALLE 8;-17,812718;-63,167154;81980244;EL PAJONAL MAÑANA;81980195
SANTA CRUZ;SANTA CRUZ 3;SUD ESTE UV44;ESTACION ARGENTINA Y PROLONGACION FRANCISCO MORA S/N;-17,798515;-63,153608;81980225,8198023;OSCAR UNZAGA DE LA VEGA,DENNYS ANTELO JORDAN;81980196
SANTA CRUZ;SANTA CRUZ 2;;CALLE GUALBERTO VILLARROEL 1133;-17,794729;-63,176008;81980980,81980982,81981544;DON BOSCO A,DON BOSCO B,DON BOSCO CENTRAL  A;81980197
SANTA CRUZ;SANTA CRUZ 2;LAS VEGAS DEL PARI;CALLE IGNACIA ZEBALLOS Nro 154 ESQUINA SUSANO AZOGUE;-17,800081;-63,187741;81980944,8198095;JUAN FRANCO ROMAN,LORENZO CABALLERO;81980198
SANTA CRUZ;SANTA CRUZ 3;CMD. CLARA SERRANO;CMD. CLARA SERRANO;-17,698542;-63,067489;81980163;CLARA SERRANO;81980199
SANTA CRUZ;SANTA CRUZ 2;ZONA CENTRAL;INDEPENDENCIA 259;-17,876777;-63,039079;81980913,8198092;CNL. IGNACIO WARNES,VICTORINO RIVERO;81980201
SANTA CRUZ;SANTA CRUZ 3;PAURITO;CMD. PAURITO;-17,889657;-62,940947;81980181,8198019;GABRIEL JOSE MORENO A,GABRIEL JOSE MORENO B;81980202
SANTA CRUZ;SANTA CRUZ 1;CHACARILLA UV 19;CALLE JAURU 2550;-17,774725;-63,158877;81980134,81980135,81980136;WILLIAMS CESPEDES COSSIO,VENANCIO AQUINO VILLEGAS I,VENANCIO AQUINO VILLEGAS II;81980203
SANTA CRUZ;SANTA CRUZ 1;;;-17,764471;-63,178309;81980117,8198018;BERTHA SUAREZ DE ANTELO,DENNYS ANTELO DE MERCADO;81980204
SANTA CRUZ;SANTA CRUZ 2;CENTRAL;SARA Nro. 158 ESQ. JUNIN;-17,782917;-63,186928;81981502;MITAI II;81980205
SANTA CRUZ;SANTA CRUZ 1;FERBO;BARRIO FERBO KM 4 AL NORTE;-17,736814;-63,171603;81980363,81980365,81980367,81980368;GERMAN BUSCH I,GERMAN BUSCH II,GERMAN BUSCH III,GERMAN BUSCH IV;81980206
SANTA CRUZ;SANTA CRUZ 2;LOS JARDINES;RADIAL 17 1/2 5TO. ANILLO;-17,81549;-63,22014;81980861,81981558,81981559;HNOS. ANTONIO Y MARCOS CAVANIS,HERMANOS ANTONIO Y MARCOS CAVANIS I ,HERMANOS ANTONIO Y MARCOS CAVANIS A;81980207
SANTA CRUZ;SANTA CRUZ 1;KM 8 AL CARRETERA NORTE;KM 8 AL NORTE;-17,719591;-63,162936;81980424;SANTA CRUZ DE LA SIERRA KM 8 AL NORTE;81980208
SANTA CRUZ;SANTA CRUZ 1;LAS PALMITAS;KM 9 CARRETERA AL NORTE;-17,691439;-63,155006;81980402;NORTE KM. 9;81980209
SANTA CRUZ;SANTA CRUZ 1;FLORIDA;KM 6 AL NORTE UV 73;-17,728451;-63,161886;81980387,8198043;REAL AMERICA,FLORIDA;81980210
SANTA CRUZ;SANTA CRUZ 2;UV 127 MZ 15;KM 6 CARRETERA ANTIGUA A COCHABAMBA;-17,828028;-63,226895;81980821,81980822,81980824,81980825,81980826;OSCAR UNZAGA DE LA VEGA I,OSCAR UNZAGA DE LA VEGA II,VICTOR PACHECO SAAVEDRA II,VICTOR PACHECO SAAVEDRA I,SILVIO SOSSA APARICIO;81980211
SANTA CRUZ;SANTA CRUZ 2;BARRIO CAMPO ROSA;KM 6 CARRETERA ANTIGUA A COCHABAMBA;-17,837861;-63,225186;81980839,8198084;MATEO KULJIS ILIC,MATEO KULJIS ILIC II;81980212
SANTA CRUZ;SANTA CRUZ 2;LA COLORADA;CALLE JUMECHI No 130;-17,825267;-63,171926;81980672,8198067;MARTIN SAPPL I,MARTIN SAPPL II;81980214
SANTA CRUZ;SANTA CRUZ 2;SAN JOSE;LA COLORADA CALLE 13 UV 114 MZ 34;-17,829739;-63,167422;81980694,8198156;NESTOR PAZ ZAMORA,NESTOR PAZ ZAMORA B;81980215
SANTA CRUZ;SANTA CRUZ 2;EL RECREO;BARRIO EL RECREO UV. 128;-17,815177;-63,230677;81980830,8198129;81980830,JORGE URENDA TRIGO;81980216
SANTA CRUZ;SANTA CRUZ 2;SUR UV 49 MZ. 2;LA MORITA BARRIO 27 DE MAYO;-17,817272;-63,187815;81980293,81980295,81980299,81980300,81980301,81980302;16 DE NOVIEMBRE,DIVINO NIÑO JESUS II,VICTOR PAZ ESTENSSORO I,VICTOR PAZ ESTENSSORO II,VICTOR PAZ ESTENSSORO IV,VICTOR PAZ ESTENSSORO III;81980217
SANTA CRUZ;SANTA CRUZ 2;CASCO VIEJO;LA PAZ 217;-17,785781;-63,179198;81980895,819809;GUSTAVO PARADA,OBISPO SANTISTEVAN;81980218
SANTA CRUZ;SANTA CRUZ 2;BARRIO SANTA ANA;BARRIO EL RECREO UV 128 M 46;-17,820552;-63,226077;81980829,8198087;SANTA ANA B,SANTA ANA C;81980220
SANTA CRUZ;SANTA CRUZ 3;PAMPA DE LA ISLA;LAS PAMPITAS CALLE 7  UV. 141B MZ. 1;-17,767559;-63,118805;81980475,81980476,81980477;PEDRO AÑEZ PEDRAZA NOCHE,PEDRO AÑEZ PEDRAZA MAÑANA,PEDRO AÑEZ PEDRAZA TARDE;81980221
SANTA CRUZ;SANTA CRUZ 2;CASCO VIEJO;LIBERTAD 471;-17,77909;-63,18323;81980868,8198087;ARCELIA RIBERA MATURANA,LUISA SAUCEDO SEVILLA;81980223
SANTA CRUZ;SANTA CRUZ 1;SANTA ROSITA;AV. MATARAL ESQUINA PORONGO;-17,789657;-63,20412;81980006,81980011,81980012;ROMULO SORUCO SUAREZ,JOHN FITZGERALD KENNEDY III,SANTA ROSITA;81980224
SANTA CRUZ;SANTA CRUZ 2;CENTRAL;MOLDES 240;-17,789486;-63,177799;81980897,819809;ANGEL CHAVEZ GUTIERREZ,AURELIO RIBERA MENDEZ;81980225
SANTA CRUZ;SANTA CRUZ 2;CASCO VIEJO;MOLDES No 50     ( Rene Moreno y Chuquisaca);-17,790436;-63,180198;81980029,81980907,81980909,81980910,81980952;NACIONAL FLORIDA III,CIRCULO DE AMIGOS,NACIONAL FLORIDA I,NACIONAL FLORIDA II,VARONES;81980226
SANTA CRUZ;SANTA CRUZ 1;;;-17,762596;-63,155163;81980171,81980172,81980175,81980176;MAGISTERIO A,MAGISTERIO B,MAGISTERIO C,MAGISTERIO D;81980228
SANTA CRUZ;SANTA CRUZ 2;CENTRAL CASCO VIEJO;ÑUFLO DE CHAVEZ 62;-17,775165;-63,172068;81980019,8198089;MAMERTO OYOLA II,ENRIQUE APONTE CANSECO;81980229
SANTA CRUZ;SANTA CRUZ 2;AV. LANDIVAR;PASILLO NORDENSKIOLD # 1005;-17,784411;-63,194448;81980954,8198096;CAÑOTO,WALTER SUAREZ LANDIVAR;81980230
SANTA CRUZ;SANTA CRUZ 3;SUR ESTE;PALMAR DEL ORATORIO;-17,881678;-63,153995;81980740,8198074;HUGO BANZER SUAREZ A,HUGO BANZER SUAREZ B;81980231
SANTA CRUZ;SANTA CRUZ 3;VILLA 1RO. DE MAYO;AVENIDA CUMAVI /CALLE/ 1 ESQUINA LUIS FAREL   S/N;-17,792752;-63,128774;81980522,81980525,81980526;21 DE SEPTIEMBRE,PAMPA DE LA CRUZ A,PAMPA DE LA CRUZ B;81980232
SANTA CRUZ;SANTA CRUZ 3;PAMPA DE LA ISLA;BARRIO 23 DE DICIEMBRE UV 154;-17,769863;-63,115468;81980455;JOSE CARLOS TRUJILLO OROZA;81980234
SANTA CRUZ;SANTA CRUZ 3;B. ESPAÑA;PAMPA DE LA ISLA BARRIO ESPAÑA;-17,775947;-63,117313;81980470;ESPAÑA A;81980235
SANTA CRUZ;SANTA CRUZ 3;LOS CHACOS;PAMPA DE LA ISLA Y LOS CHACOS;-17,753699;-63,117946;81980463,8198046;ALFREDO BARBERY CHAVEZ MAÑANA,ALFREDO BARBERY CHAVEZ TARDE;81980236
SANTA CRUZ;SANTA CRUZ 1;CHACARILLA UV 19;PARAGUA Y MATOGROSSO Nº 2450;-17,77326;-63,160893;81980128,81980129,81980130;GUALBERTO VILLARROEL I,GUALBERTO VILLARROEL II,GUALBERTO VILLARROEL III;81980239
SANTA CRUZ;SANTA CRUZ 2;LA RAMADA;PASILLO MUCHIRI S/N;-17,794064;-63,190621;81980943,81980948,81980949;PLACIDO MOLINA MOSTAJO,EL PARI B,GUIDO VILLAGOMEZ;81980241
SANTA CRUZ;SANTA CRUZ 2;RIO NUEVO;CALLE PEDRO VELEZ S/N;-17,786523;-63,189553;81980950,8198095;REPUBLICA ARGENTINA A,REPUBLICA ARGENTINA B;81980242
SANTA CRUZ;SANTA CRUZ 3;URKUPIÑA;PLAN 3000 UV 161 MZ 45;-17,836909;-63,114706;81980619;VIRGEN DE URKUPIÑA;81980244
SANTA CRUZ;SANTA CRUZ 3;SUD ESTE PLAN 3000;CALLE RDA. MADRE MARIA DEL CLAUSTRO BONET S/N;-17,828907;-63,133409;81980627,8198063;SANTA CLAUDINA THEVENET B,SANTA CLAUDINA THEVENET A;81980245
SANTA CRUZ;SANTA CRUZ 3;PLAN 3000;AV. SAN AURELIO B. CAÑADA PAITITAS NRO 104 MZ 11;-17,817197;-63,143073;81980586,81980587,81981392;CAÑADA PAILITA A,CAÑADA PAILITA B,CONMERB;81980246
SANTA CRUZ;SANTA CRUZ 3;SUD ESTE UV 104;Avenida  2 de Abril Calle San Pablo UC. 104 MZ. 42;-17,819855;-63,146726;81980657;2 DE ABRIL;81980247
SANTA CRUZ;SANTA CRUZ 3;PLAN 3000;PLAN Nro 3000 BARRIO 7 DE JULIO UV. 158 MZ 37;-17,840604;-63,111783;81980652;7 DE JULIO;81980248
SANTA CRUZ;SANTA CRUZ 3;UV 160;PLAN 3000 BARRIO CORDILLERA MZ 6B;-17,833615;-63,130531;81980643;MARIA TERESA PULIDO;81980250
SANTA CRUZ;SANTA CRUZ 3;ESTE;PLAN 3000 BARRIO MAURO BERTERO UV. 143 MZ 7;-17,813867;-63,115323;81980578,81980579,81980580;MARIA NELLY DE BERTERO,MARIA NELLY DE BERTERO TARDE,MAURA SAAVEDRA DE CORNEJO;81980251
SANTA CRUZ;SANTA CRUZ 3;PLAN 3000 SUR;BARRIO VILLA GLADIS UV 142 MZ 33;-17,825388;-63,117372;81980649;RENATA PRETO DE BRUNELLI;81980252
SANTA CRUZ;SANTA CRUZ 3;PLAN 3000;BARRIO MUNICIPAL UV 148 MZ. 19;-17,825981;-63,127441;81980606,81980607,81980608;MUNICIPAL 3 DE MAYO A,MUNICIPAL 3 DE MAYO B,MUNICIPAL 3 DE MAYO C;81980253
SANTA CRUZ;SANTA CRUZ 3;SUD ESTE;PLAN 3000 BARRIO SAN AGUSTIN UV 164 MZ 52;-17,826027;-63,127318;81980622,8198127;LUIS BARRANCOS ALVAREZ A,LUIS BARRANCOS ALVAREZ B;81980254
SANTA CRUZ;SANTA CRUZ 3;PLAN 3000;AV PACIFICO SAN ANTONIO UV 160;-17,830661;-63,120401;81980614,8198062;DANIEL CAMPOS A,DANIEL CAMPOS B;81980255
SANTA CRUZ;SANTA CRUZ 3;PLAN 3000 UV 149;CALLE SANTO DOMINGO BARRIO TORO TORO  UV 149 MZ 17;-17,830245;-63,13397;81980645,81980646,81980648;AMERICA B,AMERICA C,AMERICA D;81980256
SANTA CRUZ;SANTA CRUZ 3;UV 156;AVENIDA A ARROYITO;-17,818545;-63,107464;81980594,81980597,81981473;FLORINDA BARBA CHAVEZ,DR. SIXTO MONTERO HOYOS,INTERNACIONAL;81980257
SANTA CRUZ;SANTA CRUZ 3;BARRIO NUEVO;PLAN 3000 BARRIO NUEVO CANTON PAURITO;-17,833919;-63,086388;81980659;SIXTO SUAREZ NAVARRO DE BARRIO NUEVO;81980258
SANTA CRUZ;SANTA CRUZ 3;SUD ESTE PLAN 3000;12 DE DICIEMBRE UV 147 MZ 43;-17,820424;-63,130687;81980604,81981;12 DE DICIEMBRE A,12 DE DICIEMBRE B;81980259
SANTA CRUZ;SANTA CRUZ 3;VILLA GLADIS;PLAN 3000 VILLA GLADIS UV 142 MZ 8;-17,820174;-63,11955;81980630;GLADY THEVENET;81980260
SANTA CRUZ;SANTA CRUZ 3;VILLA UNION;PLAN 3000 VILLA UNION UV 150;-17,82263;-63,139286;81980123,81980635,81980636,81980638,81981560;EVANGELICO BUENAS NUEVAS C,EVANGELICO BUENAS NUEVAS D,EVANGELICO BUENAS NUEVAS A,EVANGELICO BUENAS NUEVAS B,BUENAS NUEVAS E;81980261
SANTA CRUZ;SANTA CRUZ 2;SUR;RADIAL 13 BARRIO GUARACAL CALLE No. 1;-17,813829;-63,175039;81980665,8198067;FELICIANA RODRIGUEZ I,FELICIANA RODRIGUEZ II;81980262
SANTA CRUZ;SANTA CRUZ 3;RANCHO NUEVO;RANCHO NUEVO  AVENIDA  27 DE MAYO  U.V. 144;-17,745662;-63,121085;81980458,8198046;ELFFY RIBERA DE BARBERY B,RANCHO NUEVO;81980263
SANTA CRUZ;SANTA CRUZ 1;URB. DISTRITAL;AV. ROQUE AGUILERA 3ER ANILLO INTERNO RADIAL 19;-17,78603;-63,207106;81981413;BELLAS ARTES;81980264
SANTA CRUZ;SANTA CRUZ 3;SUR ESTE;SAN AURELIO Y 3ER. ANILLO  INTERNO;-17,804469;-63,164555;81980221,81980223,81980224;RAMON DARIO GUTIERREZ A,RAMON DARIO GUTIERREZ B,RAMON DARIO GUTIERREZ C;81980267
SANTA CRUZ;SANTA CRUZ 3;SUD ESTE UV 44 MZ 13;SAN RAFAEL ESTACIÓN ARGENTINA  Nº 3175;-17,798779;-63,155583;81980268,8198027;ANICETO ARCE B,ANICETO ARCE C;81980268
SANTA CRUZ;SANTA CRUZ 2;CENTRAL;SANTA BARBARA Nro 51;-17,776698;-63,187971;81980870,81980872,81980873;EFRAIN VARGAS PAZ,GABRIEL RENE MORENO A,JOSE MANUEL MERCADO;81980269
SANTA CRUZ;SANTA CRUZ 2;ZONA CENTRAL;SUCRE 291 esq. Aroma;-17,818982;-63,20507;81980876,8198088;MANUEL IGNACIO SALVATIERRA,OTILIA VACA DIEZ;81980270
SANTA CRUZ;SANTA CRUZ 2;ALTO SAN PEDRO;3ER. ANILLO EX AV. QUIROGA SANTA CRUZ;-17,812918;-63,190992;81980329,81980332,81980333;ALTO SAN PEDRO I,ALTO SAN PEDRO IV,JUANA AZURDUY DE PADILLA A;81980271
SANTA CRUZ;SANTA CRUZ 3;TIPOY;TIPOY;-17,858932;-63,026907;81980662;TIPOY;81980272
SANTA CRUZ;SANTA CRUZ 2;BARRIO LINDO;TENIENTE BALCAZAR Y BAZAN 135;-17,789133;-63,168227;81980932,8198093;MARIA AUXILIADORA,NACIONAL SALESIANO;81980273
SANTA CRUZ;SANTA CRUZ 2;LOS CHOFERES;TENIENTE CUELLAR 50;-17,796215;-63,170704;81980936,81980937,81981464;JOSEFINA GOITIA I,JOSEFINA GOITIA II,JOSEFINA GOYTIA IV;81980274
SANTA CRUZ;WARNES;SUR ESTE;VALLE SANCHEZ KM. 13 AL NORTE;-17,655797;-63,165277;81980405;VALLE SANCHEZ;81980276
SANTA CRUZ;SANTA CRUZ 2;CENTRAL;VALLEGRANDE Y CAÑADA;-17,794126;-63,184058;81980969,8198097;EDUARDO VELASCO FRANCO,OCTAVIO RIBERA RIBERA;81980277
SANTA CRUZ;SANTA CRUZ 2;CASCO VIEJO;CALLE VALLEGRANDE Y MERCADO;-17,788707;-63,185275;81980905,8198091;ROMULO GOMEZ I,ROMULO GOMEZ II;81980278
SANTA CRUZ;SANTA CRUZ 3;BOLIVAR UV 87 MZ 7;VILLA 1RO. DE MAYO;-17,793498;-63,123657;81980574;BATALLON TREN;81980280
SANTA CRUZ;SANTA CRUZ 2;SUR OESTE;BARRIO ANTOFAGASTA 5to. ANILLO;-17,828039;-63,209367;81980815;ELDA VIERA BARBA;81980282
SANTA CRUZ;SANTA CRUZ 1;KM 8 AL NORTE;BARRIO VILLA CARMELA UV. 331;-17,725321;-63,194553;81980435;ARTURO MEDEIROS SANCHEZ;81980283
SANTA CRUZ;SANTA CRUZ 1;BARRIO EL NORTE;EL CARMEN KM. 6 Y MEDIO AL NORTE;-17,717283;-63,166932;81980423;EL CARMEN;81980284
SANTA CRUZ;SANTA CRUZ 2;VILLA FATIMA;CALLE EL TORNO ESQUINA TAJIBO UV 51 MEMBIRAY Nº 20 UV 28 M.16;-17,812358;-63,202643;81980304,81980305,81980306,81980819;JULIO PRADO MONTAÑO I,MI CASITA,FATIMA,JULIO PRADO MONTAÑO II;81980285
SANTA CRUZ;SANTA CRUZ 2;VILLA ORTUÑO;VILLA ORTUÑO 5TO. ANILLO;-17,827395;-63,205008;81980802,81980803,81980806,81980855;UNION Y PROGRESO I,UNION Y PROGRESO II,UNION Y PROGRESO III,CORPUS CHRISTI;81980287
SANTA CRUZ;SANTA CRUZ 1;NORESTE;VILLA PRIMAVERA;-17,709264;-63,129088;81980401;VILLA PRIMAVERA;81980288
SANTA CRUZ;SANTA CRUZ 3;SAN ANTONIO;SAN ANTONIO UV 141;-17,777535;-63,12514;81980482,81980484,81980485;CARLOS LA TORRE LOZADA A,CARLOS LA TORRE LOZADA B,CARLOS LA TORRE LOZADA C;81980289
SANTA CRUZ;SANTA CRUZ 1;VILLA SANTA CRUZ;KM. 6 Y MEDIO AL NORTE;-17,717189;-63,141485;81980397,819804;23 DE MARZO MAÑANA,23 DE MARZO TARDE;81980290
SANTA CRUZ;SANTA CRUZ 1;UV. 174 SUR;ZONA EL PALMAR BARRIO EL TRIUNFO UV 174;-17,866257;-63,156187;81980734,8198074;IGNACIO WARNES C,IGNACIO WARNES A;81980292
SANTA CRUZ;SANTA CRUZ 2;SUR;BARRIO GUARACAL CALLE No. 7 UV. 47;-17,816882;-63,173745;81980670,81980671,81981195;NESTOR SUAREZ I,GUILLERMO WEISE,NESTOR SUAREZ II;81980302
SANTA CRUZ;SANTA CRUZ 2;CENTRAL;CABALLERO Y BENI;-17,779732;-63,181094;81980878,81980879,81980880;JULIO SALMON,MONSEÑOR SANTISTEVAN I,MONSEÑOR SANTISTEVAN II;81980305
SANTA CRUZ;SANTA CRUZ 3;UV 100;VILLA 1RO. DE MAYO BARRIO HUGO BANZER SUAREZ  UV. 100 MZ 10;-17,81176;-63,114036;81980288,8198057;SAN SILVESTRE A,SAN SILVESTRE B;81980306
SANTA CRUZ;SANTA CRUZ 2;FE Y ALEGRIA;CALLE GUENDA 182;-17,788535;-63,191889;81980971,81980972,81980973,81980974;LA MERCED I,LA MERCED II,LA MERCED III,LA MERCED IV;81980309
SANTA CRUZ;SANTA CRUZ 2;DISTRITO 10;BARRIO TELCHI, UV-138, MZ-EQUIPAMIENT,O AVENIDA YOTAU, CALLE TISU;-17,829755;-63,234622;81980851;HERMANN GMEINER;81980317
SANTA CRUZ;SANTA CRUZ 1;LA BELGICA UV ET 6;AV. VIRGEN DE COTOCA 3ER. ANILLO MZ 36;-17,778662;-63,153381;81980204,81980209,81980211,81980212,81980213;MCAL. SUCRE A,MCAL. SUCRE B,MCAL. SUCRE C,MCAL. SUCRE D,MCAL. SUCRE E;81980321
SANTA CRUZ;SANTA CRUZ 1;CORDECRUZ NORTE;AV. CORDECRUZ;-17,752253;-63,158146;81980418;JOSEFINA BALSAMO CORDECRUZ;81980324
SANTA CRUZ;SANTA CRUZ 1;URBANA;CALLE 4 Y BAQUITU;-17,757559;-63,194456;81980055;DR. BERNARDO CADARIO;81980325
SANTA CRUZ;SANTA CRUZ 3;PAMPA DE LA ISLA;BARRIO VENEZUELA UV 141 MZ 20 A;-17,774067;-63,123708;81980495;ELVIRA PARADA C;81980326
SANTA CRUZ;SANTA CRUZ 2;CASCO VIEJO;LA PAZ 788;-17,790247;-63,177558;81980888,8198089;CLUB DE LEONES JESUS OSUNA CUELLAR,CLUB DE LEONES;81980327
SANTA CRUZ;SANTA CRUZ 3;ZAFRANILLA;ZAFRANILLA;-17,617744;-62,989951;81980092;ZAFRANILLA;81980331
SANTA CRUZ;SANTA CRUZ 1;2 DE FEBRERO;RADIAL 27 FINAL KM 3 1/2 AL NORTE B/2 DE FEBRERO;-17,742602;-63,176644;81980992,8198105;SANTA ANA D,SANTA ANA E;81980333
SANTA CRUZ;SANTA CRUZ 3;MONTERO HOYOS;COMUNIDAD DE MONTERO HOYOS;-17,643286;-62,81858;81980084,8198009;ADOLFO ROMAN HIJO A,ADOLFO ROMAN HIJO B;81980341
SANTA CRUZ;SANTA CRUZ 2;SUR;CALLE PANAMA BARRIO LAS AMERICAS;-17,862565;-63,189867;81980993;81980993;81980342
